#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
20,Sharon Segura @sharonsegurag,12.2K,0.29%,Costa Rica,Fashion & Accessories,3.7K
21,G i m a r i o @officialgimario,11.5K,2.05%,Costa Rica,,3.5K
22,Karina Campos @kariinacampos,11.4K,0.24%,Costa Rica,Fashion & Accessories Fitness & Health,3.4K
23,Max Rodriguez @immaxrodriguez,10.7K,2.37%,Costa Rica,Arts & Crafts,3.2K
24,Historia de Costa Rica @historiadecostarica,10.3K,0.65%,Costa Rica,Education,3.1K
25,María José Naranjo ❤️ @majonaranjo27,9.2K,0.44%,Costa Rica,Beauty & Self Care,2.8K
26,Caremonja @caremonja,8.9K,0.12%,Costa Rica,Lifestyle,2.7K
27,Descubre COSTA RICA 🇨🇷 @descubrecostarica,8.4K,0.21%,Costa Rica,Travel,2.5K
28,Ericka Morera @erickamorera,8.2K,0.52%,Costa Rica,Beauty & Self Care Parenting,2.5K
29,COSTA RICA COOL @costaricacool,7.9K,0.13%,Costa Rica,Travel Nature,2.4K
30,tavogamboa @tavogamboa,7.7K,0.27%,Costa Rica,Entertainment & Music Funny,2.3K
31,ＰＡＵＬＩＴＯ ＣＡＳＴＥＬＬＯＮ ＴＶ @paulito_castellon,7.4K,0.9%,Costa Rica,Entertainment & Music,2.2K
32,Valeria Rees Loria @vale_rees,7K,0.3%,Costa Rica,Entertainment & Music,2.1K
