rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
72,Michelle Renaud @michellerenaud,5.6M,3.68%,Mexico,Acting and Drama Celebrity Actors,1.7M,instagram,mexico,False,2024,Entertainment,MAPPED
73,ELÁN @_elan_,5.6M,2.81%,Mexico,Music,1.7M,instagram,mexico,False,2024,Music,MAPPED
74,Gerardo Ortiz @gerardoortizoficial,5.6M,0.45%,Mexico,Entertainment and Music,1.7M,instagram,mexico,False,2024,Music,MAPPED
75,Danik Michell @danikmichell,5.6M,2.64%,Mexico,Fitness and Health Fashion and Accessories Modeling Celebrities,1.7M,instagram,mexico,False,2024,Sports,MAPPED
76,Lalit Modi @lalitkmodi,5.5M,1.01%,Mexico,Sports Finance Personal Finance Soccer,1.7M,instagram,mexico,False,2024,Sports,MAPPED
77,Alessandra Rosaldo @alexrosaldo,5.5M,0.49%,Mexico,family Entertainment and Music Actors,1.7M,instagram,mexico,False,2024,Music,MAPPED
78,Paulina Goto @paulinagoto,5.4M,0.38%,Mexico,Entertainment and Music,1.6M,instagram,mexico,False,2024,Music,MAPPED
79,Alejandra Treviño @aletrevino95,5.2M,1.7%,Mexico,Entertainment and Music Actors Modeling,1.6M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
80,Alejandro Speitzer @alejandrospeitzer,5.2M,4.37%,Mexico,Entertainment and Music Actors,1.6M,instagram,mexico,False,2024,Music,MAPPED
81,Los Polinesios @platicapolinesi,5.2M,2.58%,Mexico,Entertainment and Music Video Gaming Actors,1.6M,instagram,mexico,False,2024,Tech&Gaming,MAPPED
82,Erika buenfil @erikabuenfil50,5.1M,0.07%,Mexico,family Celebrity Actors,1.5M,instagram,mexico,False,2024,Entertainment,MAPPED
83,Nicola Porcella @nicolaporcella12,5.1M,2.12%,Mexico,Acting and Drama Celebrity Actors,1.5M,instagram,mexico,False,2024,Entertainment,MAPPED
84,legnahernandez @legnahernandez,4.9M,0.18%,Mexico,"Entertainment and Music Film, Music & Books",1.5M,instagram,mexico,False,2024,Knowledge&Info,MAPPED
85,Rodrigo Fernandes EL GATO @rodrigofee2,4.9M,2.1%,Mexico,,1.5M,instagram,mexico,False,2024,NA,NA
86,Club América @clubamerica,4.9M,0.45%,Mexico,Sports Marketing and Advertising Soccer,1.5M,instagram,mexico,False,2024,Sports,MAPPED
87,Poncho Denigris @ponchodenigris,4.8M,1.58%,Mexico,Acting and Drama Entertainment and Music Celebrity Actors,1.4M,instagram,mexico,False,2024,Music,MAPPED
88,Diego Boneta @diego,4.8M,1.15%,Mexico,Entertainment and Music Food and Drink Actors,1.4M,instagram,mexico,False,2024,Music,MAPPED
89,Farid Dieck @faridieck,4.8M,1.52%,Mexico,Arts and Crafts Education Actors Virtualization,1.4M,instagram,mexico,False,2024,Knowledge&Info,MAPPED
