rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
821,djprecise,DJ Precise,3.4M,1.7M,186.4K,3.1K,897,tiktok,march,2022
822,jeffreestar,Jeffree Star,2.2M,2.1M,208.4K,2K,872,tiktok,march,2022
823,christiandaloii_,Christiandaloii_,2.9M,1.5M,197.4K,2.5K,1.9K,tiktok,march,2022
824,abdullah_eltourky,Eltourky 👑,6.7M,2M,235.7K,1.2K,1.4K,tiktok,march,2022
825,oironyoliveira,Kbuloso 😈,5.9M,1.3M,87.3K,490,10.9K,tiktok,march,2022
826,lana_mohd89,𝑳𝑨𝑵𝑨 🦋,4.4M,2.1M,161.7K,2.4K,1.2K,tiktok,march,2022
827,lyrico__,ʟʏʀɪᴄᴏ,2.9M,1.1M,105.6K,1.1K,10.1K,tiktok,march,2022
828,beasteater,BeastEater,18M,2.7M,248.4K,1.7K,208,tiktok,march,2022
829,nick.digiovanni,nick.digiovanni,8.6M,2.1M,295.3K,1.2K,778,tiktok,march,2022
830,milosramen,Jacob🇭🇳,1.3M,2.2M,272.9K,1.4K,665,tiktok,march,2022
831,steveharvey,Steve Harvey,9.2M,1.8M,176.8K,1.7K,2.4K,tiktok,march,2022
832,ngoanhtan1,Bạn Tấn chúa tể nỗi buồn,777.6K,1.6M,153.1K,2.7K,2.4K,tiktok,march,2022
833,gemelasabello2,gemelasabello2,13.2M,2.6M,293.2K,693,950,tiktok,march,2022
834,creatorar,Arpostt,624.1K,1.7M,141.3K,733,4.4K,tiktok,march,2022
835,vanrezaputra,Elaina,320.1K,1.9M,163.3K,2.3K,1.8K,tiktok,march,2022
836,bestluxurycars,Bestluxurycars,3K,769.5K,136.9K,1.4K,10.2K,tiktok,march,2022
837,johaanzu,JohaanZu,3.6M,1.7M,320.2K,1.6K,716,tiktok,march,2022
838,nelyrall,NELYRALL,4.6M,1.1M,214.5K,1.9K,3.5K,tiktok,march,2022
839,leigh_mcnasty,Leigh McClendon,2.8M,1M,157K,1.3K,6.1K,tiktok,march,2022
840,xo4y_remont56,user4538340664186,82.9K,2.7M,67.4K,589,6K,tiktok,march,2022
841,sofarsabi,SOFARSABI,5.5M,2.1M,208.4K,2.2K,584,tiktok,march,2022
842,cerolzera,CEROL,4.1M,1.7M,180.4K,2.7K,1.3K,tiktok,march,2022
843,animalize21,animalize21🔥,10.3M,2M,248.1K,1.4K,1K,tiktok,march,2022
844,itspierreboo,Pierre,12.5M,1.9M,278.3K,1.6K,753,tiktok,march,2022
845,lorengray,Loren Gray,54.3M,1.8M,248.4K,1.5K,1.2K,tiktok,march,2022
846,football.tonight,football.tonight,391.5K,2M,152.2K,2.3K,1.6K,tiktok,march,2022
847,danielmidas,danielmidas,281.8K,1.4M,119.1K,1.6K,5.5K,tiktok,march,2022
848,laila_mahmoud62,ليلي محمود ♥️,3M,3.4M,204.7K,772,931,tiktok,march,2022
849,quintongriggs,Q U I N T O N,6.4M,1.4M,169.8K,3.3K,1.7K,tiktok,march,2022
850,erictro,Eric Tro,2.2M,3.7M,358.8K,453,438,tiktok,march,2022
851,doongool,🔥Dongol🔥,3.1M,2.2M,255K,1.1K,1K,tiktok,march,2022
852,madozilla,mad,5.7M,888.9K,194.4K,3.9K,2.9K,tiktok,march,2022
853,anxietycouple,Anxiety couple,10.7M,2.6M,274.9K,765,886,tiktok,march,2022
854,nildachiaraviglio,NildaChiaraviglio,798.9K,1.3M,117.9K,723,7K,tiktok,march,2022
855,haccon.01,𝐇𝐚̣𝐜 𝐂𝐨𝐧🦩,325.1K,1.9M,157.8K,3.6K,314,tiktok,march,2022
856,fukada0318,深田えいみ,4.6M,2M,150.8K,2.6K,1.3K,tiktok,march,2022
857,ahmedbasyoni,Ahmed Basyoni,1.2M,1.7M,125.9K,2.4K,3K,tiktok,march,2022
858,sinadeinert,sinadeinert,5.5M,967.7K,207.5K,4.6K,1.2K,tiktok,march,2022
859,austinandlexi,⚡️Austin & Lexi 💥,3.2M,1.3M,253.3K,1.5K,2K,tiktok,march,2022
860,jayrscottyy,Jordan Scott,2.3M,900.6K,173.1K,3.7K,3.7K,tiktok,march,2022
861,manja_faiez,Manja,593.1K,1.5M,128K,2.2K,3.8K,tiktok,march,2022
862,moontellthat,MOONTELLTHAT,13.1M,2.3M,156.9K,1.7K,1.6K,tiktok,march,2022
863,baraa.bolat,@baraabolat,1.6M,2.3M,143.9K,2.5K,959,tiktok,march,2022
864,yurika_aruno,Danone💕,2.8M,1.3M,209.9K,2.9K,1.3K,tiktok,march,2022
865,360tv,ARISHA ROSS,9.9M,2M,162K,3K,461,tiktok,march,2022
866,its.__yara,its._yara,749.5K,1.1M,65.4K,7.3K,8.6K,tiktok,march,2022
867,ava_love33,Ava Love,2.7M,1.5M,299.5K,2.1K,471,tiktok,march,2022
868,mohaimen.alaa,مهيمن علاء,2.9M,1.2M,190.4K,3.5K,1.5K,tiktok,march,2022
869,officialsalicerose,Salice Rose,18.6M,1.1M,201.3K,1.8K,3.4K,tiktok,march,2022
870,hisoyvaleria,➖V A L E R I A ➖,6.2M,2.7M,354.7K,803,380,tiktok,march,2022
871,saaihalilintar,SAAIH HALILINTAR,4.3M,3M,272.4K,893,492,tiktok,march,2022
872,pierson,Pierson,12.5M,2M,287K,1.7K,306,tiktok,march,2022
873,mursid241,Mursid,2.2M,2.4M,179.1K,2.3K,416,tiktok,march,2022
874,stayc_official,STAYC,1.3M,1.6M,181.1K,2.9K,1K,tiktok,march,2022
875,liamsilk,Liam Silk,6.9M,890.6K,249.6K,2.6K,2.5K,tiktok,march,2022
876,deangerald,𝕯𝖊𝖆𝖓,382K,1.3M,193.9K,607,3.8K,tiktok,march,2022
877,polya_tuti,Поля тут🔥👇,2.3M,3.1M,250.6K,711,730,tiktok,march,2022
878,trevorwallace,trevor wallace,7.3M,1.5M,208.7K,759,2.8K,tiktok,march,2022
879,jarvali,Jarvis,2.2M,1.2M,251.7K,2.1K,1.6K,tiktok,march,2022
880,gertieinar,Gerti & Megi,2.5M,4M,162.3K,904,835,tiktok,march,2022
881,_angelomarasigan,Angelo,484K,1.4M,206.7K,2.1K,1.8K,tiktok,march,2022
882,lupinelakes,Lupine,81.4K,1.9M,376.2K,781,811,tiktok,march,2022
883,jauncydev,jonny devaney,1.5M,1.1M,172K,1.3K,4.6K,tiktok,march,2022
884,ivoryowl,Makayla,1.1M,1.4M,238K,1.8K,1.5K,tiktok,march,2022
885,joshrichards,Josh Richards,25.6M,2.2M,297.8K,991,691,tiktok,march,2022
886,haga7_dayo,HAGA SEVEN/ No War🕊,1.7M,2.8M,120.9K,914,2.3K,tiktok,march,2022
887,itsmenicksmithy2,Nick Smithyman 😎,9.8M,1.6M,217K,1.9K,1.4K,tiktok,march,2022
888,so_andreyy,So_Andrey,541.1K,2.2M,111.8K,537,4K,tiktok,march,2022
889,la.maraaa,LA MARA,6.1M,959.7K,213.9K,5.1K,277,tiktok,march,2022
890,paulorgds,paulo🌻,375.9K,1.4M,224.9K,1.3K,2.2K,tiktok,march,2022
891,murphslife,Aaron Murphy,4.7M,1.5M,173.4K,1.4K,2.8K,tiktok,march,2022
892,okthatscreepy,OkThat’sCreepy,366.8K,3.1M,144.3K,1.2K,1.3K,tiktok,march,2022
893,dylanpage.ning,Dylan Page,2.5M,1.2M,196.9K,2.8K,1.9K,tiktok,march,2022
894,fabiola.baglieri,𝐹𝑎𝑏𝑖𝑜𝑙𝑎,11.6M,2.4M,288.7K,1.3K,294,tiktok,march,2022
895,tnt_500,ทาจิมานะ เรียว,24.1K,1.7M,236.5K,1.2K,1.6K,tiktok,march,2022
896,rawanfahmii,rawan,3.4M,1.8M,189.7K,1.7K,1.5K,tiktok,march,2022
897,bigcheese8581,Matt “Big Cheese”,7.6K,1.3M,187.3K,581,4K,tiktok,march,2022
898,demin02_,Никита,1M,1.4M,223.4K,1.9K,1.6K,tiktok,march,2022
899,charlyokei,Charlyy,3.7M,2.4M,300.1K,914,583,tiktok,march,2022
900,pollyjaewebster,Polly-Jae,158.4K,1.6M,188.8K,2.2K,1.4K,tiktok,march,2022
901,leventgeiger,Levent Geiger,3.1M,1.2M,165.5K,2.6K,2.9K,tiktok,march,2022
902,floofnoodles,Floofnoodles,17M,1.3M,154K,1.8K,3.8K,tiktok,march,2022
903,stwartabdala,•  R A T O N C I T O 🧀🐁,538.8K,932.6K,79.2K,905,13.6K,tiktok,march,2022
904,com.yuta0305,【コムドット】ゆうた,1M,949.1K,179.7K,4.3K,2K,tiktok,march,2022
905,kxmzzzy,kxmz,370.1K,2M,218.3K,999,1.4K,tiktok,march,2022
906,faulox_,faulox,6.8M,1.7M,172.4K,2.7K,1K,tiktok,march,2022
907,yourrkayesss,kayess,4.8M,1.1M,169K,3.2K,2.8K,tiktok,march,2022
908,oliviaalpert,Olivia Alpert,52.7K,2.6M,139.1K,1.9K,996,tiktok,march,2022
909,brodywellmaker,Brody Wellmaker,20.3M,1.8M,229.8K,1.3K,1.3K,tiktok,march,2022
910,ranierao,rani,18.1K,929.9K,251.6K,2.6K,1.9K,tiktok,march,2022
911,antrobo10,Anthony,545K,850.4K,128.1K,2.3K,7.2K,tiktok,march,2022
912,therealmaneskin,Måneskin,5.4M,1.1M,214K,2.9K,1.5K,tiktok,march,2022
913,gustavomeloof,Gustavo Melo,4.6M,1.2M,86.8K,1.3K,8.6K,tiktok,march,2022
914,samsamne0,Sam Samm,709.4K,2.1M,187.7K,1.8K,893,tiktok,march,2022
915,bassant33,🔥bassantOfficial🔥,4.5M,2.7M,162.2K,1.6K,793,tiktok,march,2022
916,aichangemoy_,YT : AiChan TV,6.6M,1.7M,191.2K,2.5K,680,tiktok,march,2022
917,jaytorresss,Jay Torres,3.8M,1.8M,242.7K,844,1.6K,tiktok,march,2022
918,xvusex,T,21.1K,951.6K,199.1K,1.3K,4.1K,tiktok,march,2022
919,sibenitoo,SiBenitoo,4.7M,2.2M,140K,1.7K,1.7K,tiktok,march,2022
920,jumpersjump,Jumpers Jump Podcast,6.4M,2.1M,220.1K,1.7K,486,tiktok,march,2022
921,williesalim,WILLIE SALIM,8.3M,1.9M,148.2K,2.9K,713,tiktok,march,2022
922,itsari.aleise,Arianna Hailey,11.8M,1.7M,322.8K,1.6K,359,tiktok,march,2022
923,arilbjn,Mochamad,51.3K,1.3M,221.9K,955,2.7K,tiktok,march,2022
924,camxnie,Cam & Nie,3.2M,1.4M,173.9K,544,3.7K,tiktok,march,2022
925,cristobalsoria,Cristóbal Soria,572K,1.2M,120.2K,4.4K,2.7K,tiktok,march,2022
926,japeth023,japeth023,557.9K,1.5M,194.2K,1.6K,1.9K,tiktok,march,2022
927,venao2323,YANFRY EL TIERNO🙈,4.2M,1.5M,166.6K,1K,3K,tiktok,march,2022
928,kuki_yt,Kuki_youtube,1.8M,1.5M,315.7K,1.3K,774,tiktok,march,2022
929,ozikoy,KOY,6.9M,2.2M,186.4K,1.2K,1.3K,tiktok,march,2022
930,swaghoe666,Tik Toker,1.4M,2.1M,306.5K,1.1K,501,tiktok,march,2022
931,robsonabreu,Robson Abreu,3.2M,1.4M,82K,8.3K,470,tiktok,march,2022
932,juliagisella,Julia Gisella,10.2M,784.4K,186.9K,3.1K,3.7K,tiktok,march,2022
933,andreslleal,Andrés Leal,2.8M,1.7M,91.6K,3.7K,2.9K,tiktok,march,2022
934,gabryellurlan,Gabryell Urlan,6.8M,1.4M,221.9K,1.2K,2.1K,tiktok,march,2022
935,kagramanana,kagramana,6.2M,1.2M,184.1K,1K,3.5K,tiktok,march,2022
936,yizaroff,YIZARO,4M,1.4M,225.1K,2.6K,611,tiktok,march,2022
937,adamw,Adam W,15.7M,1.8M,179.5K,1.1K,1.9K,tiktok,march,2022
938,xoteam,XO Team,32.1M,2.1M,222.9K,1.6K,481,tiktok,march,2022
939,saydenseay,Sayden,3.3M,938.9K,257.3K,1.6K,2.5K,tiktok,march,2022
940,justthenobodys,JustTheNobodys,7.1M,1.4M,175.8K,2.2K,1.8K,tiktok,march,2022
941,snerixx,Sam Erix,8M,1.9M,369.2K,1K,361,tiktok,march,2022
942,valenrewah,Valent,7.5M,2.4M,272.6K,929,605,tiktok,march,2022
943,cheekyboyos,the cheeky boyos,10.9M,1.8M,252.8K,1.3K,867,tiktok,march,2022
944,cokodive,cokodive,188.5K,871.1K,172.5K,2.8K,3.7K,tiktok,march,2022
945,_tusya_kiskis,_Tusya_kiskis,6.7M,1.4M,161.2K,1.5K,2.8K,tiktok,march,2022
946,danaandthewolf,danaandthewolf,187.3K,2.5M,252.5K,824,712,tiktok,march,2022
947,pakoyaso_,Pakoyaso,9.5M,1.8M,216.1K,1.2K,1.4K,tiktok,march,2022
948,zhenyalavrik,Переезд в Турцию 🇹🇷,364.5K,3.2M,69.4K,1.8K,2.6K,tiktok,march,2022
949,teukuryantr,teukuryantr,3.1M,1.7M,236.8K,1.3K,1.1K,tiktok,march,2022
950,jamescharles,James Charles,36.1M,1.7M,191.6K,2.2K,752,tiktok,march,2022
951,zhenyalavrik,Переезд в Турцию 🇹🇷,364.5K,3.2M,69.4K,1.8K,2.6K,tiktok,march,2022
952,teukuryantr,teukuryantr,3.1M,1.7M,236.8K,1.3K,1.1K,tiktok,march,2022
953,jamescharles,James Charles,36.1M,1.7M,191.6K,2.2K,752,tiktok,march,2022
954,cardncyn,Carddd,1.5M,2.5M,271.1K,791,623,tiktok,march,2022
955,mariahandbill,Mariah and Bill ღ,13.9M,2.7M,217.8K,1.2K,462,tiktok,march,2022
956,jamal.jamael,Karim Jamal,2.6M,1.4M,203.4K,2.4K,991,tiktok,march,2022
957,nastasyashinee,🇮🇩 BAGUS ISTRI 🇮🇩,4.9M,2.5M,154.5K,1.6K,880,tiktok,march,2022
958,riska_nurwidia,Riska Nur Widia,2.6M,2.5M,276.8K,623,755,tiktok,march,2022
959,ermo1enko,🖤ТВОЯ ВЕЧЕРИНКА🖤,1.7M,1.7M,326.3K,870,849,tiktok,march,2022
960,mackenzieziegler,Mackenzie Ziegler,22.1M,2.1M,325.5K,1K,380,tiktok,march,2022
961,yarenalaca,Yaren Alaca,5.4M,1.6M,119.2K,4.6K,513,tiktok,march,2022
962,gabrielvalland,Gabriel Valland,958.2K,1.1M,257.9K,1.7K,1.7K,tiktok,march,2022
963,judiitharias,Judith & Ángel 🙋🏻‍♀️🙋🏽‍♂️,15.7M,3.1M,302K,763,249,tiktok,march,2022
964,adamrayokay,ADAMRAY,6.8M,1.9M,217.6K,1.7K,629,tiktok,march,2022
965,ethob0t,Ethobot,534.2K,2.4M,203.1K,1.3K,668,tiktok,march,2022
966,soylapizito,lapizito,13.3M,2.1M,277.2K,1.2K,442,tiktok,march,2022
967,fadeewa_makeup,Фадеева🦞,760.2K,1.3M,113.2K,1.7K,4.6K,tiktok,march,2022
968,rosssmith,Ross Smith,21.8M,1.4M,263.3K,814,1.7K,tiktok,march,2022
969,bentleybuilds,Bentley Bastian,72K,3.1M,77.6K,826,3.1K,tiktok,march,2022
970,edwinmendozza,𝖊𝖉𝖜𝖎𝖓,14.2M,1.8M,393.6K,1K,349,tiktok,march,2022
971,cocielo,Júlio Cocielo,4.3M,1.3M,204.6K,1.5K,2K,tiktok,march,2022
972,riqqo_,Riqqo_,66K,2.9M,170.3K,1.5K,361,tiktok,march,2022
973,lgndfrvr,LGNDFRVR,15.8M,1.9M,241.3K,670,1.3K,tiktok,march,2022
974,jajad5,jajad5,630.8K,982.4K,263.8K,2.1K,1.5K,tiktok,march,2022
975,cocinaconcoqui,cocinaconcoqui,2M,1.4M,278.3K,628,1.7K,tiktok,march,2022
976,rucenuenda1,Ruce Nuenda,1.1M,1.6M,280.9K,1.5K,589,tiktok,march,2022
977,thaotaotau,Phương Thảo,5.1M,2.5M,267.9K,1.2K,237,tiktok,march,2022
978,brycehall,Bryce Hall,21.3M,2.4M,283.2K,901,476,tiktok,march,2022
979,just_dt,Dt,8.9M,1.1M,198.6K,1.8K,2.5K,tiktok,march,2022
980,seleterr,seleterr,27.1K,1.5M,180.5K,807,2.5K,tiktok,march,2022
981,teamsport_philipp,Teamsport_Philipp,23.2K,957.2K,140.4K,2.1K,4.6K,tiktok,march,2022
982,arananadam38,Okan Taşdemir,175.1K,2M,60K,967,6.6K,tiktok,march,2022
983,mngnzls,MONA,13M,2.6M,191.1K,1.5K,310,tiktok,march,2022
984,niico_pr,миша,1.1M,1.4M,197.7K,1.9K,1.3K,tiktok,march,2022
985,keemokazi,KEEMOKAZI,26M,2.1M,256K,1.4K,293,tiktok,march,2022
986,vivi,Vivi,10.3M,1.7M,224.7K,2K,412,tiktok,march,2022
987,german_crusader,Stardust Crusader,99K,902.5K,149K,1.6K,5.1K,tiktok,march,2022
988,whitehernandez,Blanca Hernández,112.6K,1.4M,229.7K,1.4K,1.4K,tiktok,march,2022
989,shyazryne,aEiOu,86.2K,2.9M,316K,595,373,tiktok,march,2022
990,rozhkova.olesya,Roozhkova,850K,1.5M,197.2K,964,2.1K,tiktok,march,2022
991,mosqvin_,Та самая училка❤️🔥,2.6M,1.9M,348.5K,714,637,tiktok,march,2022
992,sepultacion,mari,6.4M,1.3M,301.4K,1.9K,404,tiktok,march,2022
993,kaansanity,aakaanksh,4.9M,1.1M,86.4K,569,8.8K,tiktok,march,2022
994,dizzlipin,diZzLipin,909.6K,1.9M,79.9K,5.5K,356,tiktok,march,2022
995,aldomirandar,😂 Aldo Miranda 😂,8.4M,1.3M,212.7K,605,2.7K,tiktok,march,2022
996,nicolebernaal,nicolebernaal,4M,2.2M,351.3K,957,195,tiktok,march,2022
997,bellaretamosa,bella,5.1M,2.5M,340.4K,901,145,tiktok,march,2022
998,tunico80,🌠Antonio Tonon🌠,5.8M,1M,206.8K,2K,2.1K,tiktok,march,2022
999,armon.warren,Armoney,1.2M,1.9M,300.8K,904,630,tiktok,march,2022
1000,soanhvadiephihi,Soanh x Diệp 💎,1.6M,2.6M,273.2K,720,530,tiktok,march,2022
