rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
1,___nicoichi___,NICO【平成フラミンゴ】,1.3M,1.9M,225.3K,1.7K,1.1K,tiktok,june,2022
2,_.anime.edits_0,video,97K,1.7M,75.6K,1.5K,8.7K,tiktok,june,2022
3,_.respect.boss._,Respect compilation 🤝🥶,1.5M,4.4M,241.9K,249,797,tiktok,june,2022
4,_.the.meme.hub._,RANDOM MEMES,2.3M,3.8M,787.7K,2.9K,9K,tiktok,june,2022
5,_andrewcurtiss,Andrew Curtis,2.5M,1.4M,300.4K,5.8K,4K,tiktok,june,2022
6,_emil_official,EMİL❤️,600.9K,2.5M,61.9K,1.2K,9.5K,tiktok,june,2022
7,_ikyikyyy,ikyikyyy,3.1M,1.5M,185.3K,1.5K,1.6K,tiktok,june,2022
8,_jennifernierva,Jennifer Nierva,1M,2.4M,321.1K,1.9K,1K,tiktok,june,2022
9,_mister_z,Marco Zedda,4.9M,2.3M,407.3K,3.2K,3K,tiktok,june,2022
10,_nch04,𝐍𝐠𝐮𝐲𝐞̂̃𝐧 𝐇𝐚̉𝐢,4.9M,3.9M,235.3K,1.3K,1.2K,tiktok,june,2022
11,_space.draws_,Space Draws,2.6M,2M,227.1K,1.6K,817,tiktok,june,2022
12,_subtitulos_,KUWTK,92.8K,3.4M,432.7K,960,690,tiktok,june,2022
13,_surya_editz_,😈,551.2K,3.5M,330.6K,1.1K,2.1K,tiktok,june,2022
14,_xochitl.gomez,Xóchitl Gómez,4.4M,6.1M,1.1M,9,3.4K,tiktok,june,2022
15,_xsyalisx_,Nya uwu xd,144.3K,1.8M,347.5K,2.4K,2.7K,tiktok,june,2022
16,.jmwalton,𝙅 ⚡️,1.2M,3.4M,667K,15.3K,5.6K,tiktok,june,2022
17,1642l4,عطوي خانته سود الليالي,15K,1.3M,64.2K,2.8K,13.6K,tiktok,june,2022
18,1asos,اسراء فرج,3.5M,2.5M,174.3K,1.2K,1.4K,tiktok,june,2022
19,230.s,نصائح واخبار فيفا.,13.6K,2.2M,159.2K,1.5K,1.3K,tiktok,june,2022
20,42psy42,PSY,3.9M,2.5M,417.8K,2.2K,1.2K,tiktok,june,2022
21,4q2y,دنوو,1.5M,1.7M,140.2K,3.6K,1.2K,tiktok,june,2022
22,7uss.n,حسين الحريبي🌻,1.5M,2.2M,225.5K,2.2K,2.5K,tiktok,june,2022
23,aachoyy,chaa ˚◞♡,494.9K,2.4M,356.2K,2.4K,519,tiktok,june,2022
24,abba,ABBA,2.5M,10.1M,2M,7.6K,8K,tiktok,june,2022
25,abbieherbert,AbbieHerbert,13.2M,4.2M,557K,1.4K,959,tiktok,june,2022
26,abir.sag,Abir e sag,12.7M,3.9M,302.8K,2.1K,2.1K,tiktok,june,2022
27,aboody_kareem,عبودي كريم,7.2M,1.5M,167.7K,2.6K,1.5K,tiktok,june,2022
28,actressbecc,Becca Bastos,1.4M,745.2K,207.4K,1.5K,3.7K,tiktok,june,2022
29,actually.average,Reed,1.2M,1.1M,320.9K,4K,3K,tiktok,june,2022
30,adammilardovicc,Adammilardovic,8.1M,2.2M,184.8K,1.6K,943,tiktok,june,2022
31,adamsilvera,Adam Silvera,93.7K,2.2M,616.3K,6K,4.6K,tiktok,june,2022
32,addisonre,Addison Rae,88M,7.5M,704.3K,4.3K,2K,tiktok,june,2022
33,adi.syahreza,Adi Syahreza,7M,2.2M,278.7K,1.9K,1.8K,tiktok,june,2022
34,adrianbliss,Adrian Bliss,6M,3M,479K,1.5K,4.8K,tiktok,june,2022
35,adrilatinatv,adrilatinatv,25.6M,3.1M,243.4K,1.5K,190,tiktok,june,2022
36,aemilst,ems,1.3M,1.5M,224.3K,2K,3.4K,tiktok,june,2022
37,aerilzafrel8,aerilzafrel,1.9M,2.3M,216.8K,4.7K,1.8K,tiktok,june,2022
38,aespa_official,aespa official,5M,9.5M,2.2M,33.9K,29.2K,tiktok,june,2022
39,aichangemoy_,YT : AiChan TV,8.4M,2.7M,250.5K,3.2K,2.6K,tiktok,june,2022
40,aiki_kr,아이키 Aiki,2.1M,1.9M,361.4K,1.7K,1.3K,tiktok,june,2022
41,ailaughatmyownjokes,"it's a me, Silvia :)",1.9M,1.4M,340.4K,1.4K,4.3K,tiktok,june,2022
42,ajkhiphop,kelil,36.5K,4.6M,670.6K,686,355,tiktok,june,2022
43,akamztwenty20,Akamz,20.4M,3.8M,410.5K,1.3K,1.7K,tiktok,june,2022
44,akgunnice,GÖZDE AKGÜN,2.4M,4.6M,143K,1.3K,436,tiktok,june,2022
45,akramadinas,AK,3.9M,1.6M,374.6K,3.1K,1.2K,tiktok,june,2022
46,albert_cancook,albert_cancook,6.7M,6.2M,524.9K,1.9K,2.1K,tiktok,june,2022
47,albertinasacaca,Albertina sacaca1,1.5M,4M,464.4K,2.4K,787,tiktok,june,2022
48,albertinasacaca1,Albertina Sacaca Cal,4.8M,2.5M,226.1K,2.5K,575,tiktok,june,2022
49,alejandrodelcarpio96,Alejandro del Carpio,148.6K,2.5M,233.8K,1.5K,255,tiktok,june,2022
50,alex_abt,AlexAbt,109K,2.3M,371.5K,592,307,tiktok,june,2022
51,alexbatistao,Alex ramos22,3.2K,951.7K,46.6K,1.7K,19.4K,tiktok,june,2022
52,alexitoxedits,ALEX <3,2.8M,966K,276.7K,2.5K,3.3K,tiktok,june,2022
53,alexwaarren,Alex warren,15.3M,2.7M,643.7K,635,417,tiktok,june,2022
54,alezha.obukhov,Алежа Обухов,681.2K,2.2M,251.1K,697,1.2K,tiktok,june,2022
55,alfaanm,alfan,101.1K,647.2K,45.7K,1K,35.7K,tiktok,june,2022
56,ali.samir11,علي سمير,2.5M,1.7M,215.7K,6.7K,982,tiktok,june,2022
57,aliciasaavedra_,@aliciastylish,353.1K,4.9M,113.8K,1.3K,25.8K,tiktok,june,2022
58,alliep.andrews2nd,allieandrews,31.4K,3.1M,432.6K,1.4K,750,tiktok,june,2022
59,alrslani20,المنشد/ماجد الرسلاني,499.8K,2.3M,100.2K,2.1K,4.7K,tiktok,june,2022
60,alteregofanbase7,𝘼𝙇𝙏𝙀𝙍𝙃𝙊𝙇𝙄𝘾,178.7K,2.6M,267.3K,560,654,tiktok,june,2022
61,alxjames,Alx James,2.1M,1.7M,278.5K,1.9K,9.7K,tiktok,june,2022
62,amauryguichon,Amaury Guichon,11.2M,17M,1.4M,10.7K,15.2K,tiktok,june,2022
63,amrmaskoun,Amrmaskoun,967K,2M,169.9K,2.1K,1.8K,tiktok,june,2022
64,ana_eusse,Ana Maria,11.7M,2.4M,343.6K,1K,166,tiktok,june,2022
65,analisseworld,Analisseworld,10.3M,2.3M,418.7K,926,1K,tiktok,june,2022
66,anaraquelhz,Raquel,4M,1.6M,185.9K,1.4K,6.8K,tiktok,june,2022
67,anas_elshayib,انس الشايب,3.9M,3.1M,182.1K,4.6K,1.9K,tiktok,june,2022
68,andcarli,Anderson Carli,8.1M,7M,236.5K,1.3K,589,tiktok,june,2022
69,andremastijan,andre,723.7K,5.2M,360K,2.7K,12.5K,tiktok,june,2022
70,andy.and.michelle,Andy & Michelle,4.4M,2.8M,399.9K,1.8K,4.6K,tiktok,june,2022
71,anitta,Anitta,20M,2.4M,256.8K,945,380,tiktok,june,2022
72,anna..paull,Anna Paul,4.4M,3.1M,731.7K,2.1K,474,tiktok,june,2022
73,annajobling,anna jobling,477K,4.1M,482.7K,4.5K,2K,tiktok,june,2022
74,annaxsitar,anna x,11.9M,3.1M,454.2K,741,424,tiktok,june,2022
75,apollolikesblu,Apollolol,3K,702.3K,124.5K,9.5K,2.1K,tiktok,june,2022
76,areyoukiddingtv,Joey and Steven,4.8M,4.1M,648.8K,2.5K,316,tiktok,june,2022
77,arfaytb,ARFAYTB,372.7K,894.1K,108.7K,456,7.6K,tiktok,june,2022
78,argentinidadnovelera,zoe,91.8K,1.8M,160.5K,953,10.8K,tiktok,june,2022
79,arigameplays,AriGameplays,21.5M,4.9M,559K,2.7K,2.3K,tiktok,june,2022
80,artbydemarcusshawn,DemarcusShawn,6.1M,1.8M,273.8K,2.7K,2.8K,tiktok,june,2022
81,ashmonterooo,ash,8.9K,2.6M,437.2K,6.6K,15.4K,tiktok,june,2022
82,aubreyandersonemmons,Heyyyy,1.1M,1.8M,320.8K,2K,1.8K,tiktok,june,2022
83,augustogimenez,AugustoGimenez,12.5M,4.4M,562.8K,1.2K,538,tiktok,june,2022
84,aureliehermansyahatta,Aurelie Hermansyah,7.4M,1.9M,190.1K,1.4K,1.3K,tiktok,june,2022
85,aurikatariina,ᴀᴜʀɪ ✨,7.4M,8.9M,1M,4K,3.7K,tiktok,june,2022
86,aussiesdoingthings,Aussies Doing Things,2.7M,1.2M,170K,602,3.6K,tiktok,june,2022
87,aussiesdoingthings,Aussies Doing Things,2.7M,1.2M,170K,602,3.6K,tiktok,june,2022
88,austenalexander,Austen Alexander,321.4K,1.3M,125.7K,1.1K,5.2K,tiktok,june,2022
89,avanireyes,Avani 👽,5.1M,3.5M,283.6K,1.9K,542,tiktok,june,2022
90,awildani13,NgebisOnline,77.2K,3.7M,498.4K,5.9K,4.4K,tiktok,june,2022
91,ayaatanjali_,Aya😍,5.9M,1.6M,303.1K,1.2K,780,tiktok,june,2022
92,ayanakamachi,中町綾,1.4M,3.2M,206.5K,1K,1.8K,tiktok,june,2022
93,aybukeyim,Aybüke,1.2M,3.1M,162.7K,2.1K,500,tiktok,june,2022
94,aydenmekus,AYDEN MEKUS,10.5M,3.6M,275.4K,8.6K,1.3K,tiktok,june,2022
95,ayesebastien,Sebastien,7.2M,2M,396.5K,2.1K,1.8K,tiktok,june,2022
96,aylin.criss,Aylin,17.3M,2.6M,385.7K,2.1K,355,tiktok,june,2022
97,badbunny,Bad Bunny,22.2M,48.9M,9M,58.4K,96.7K,tiktok,june,2022
98,baimwong,Baim Wong,8.5M,2.1M,130.6K,2K,1.9K,tiktok,june,2022
99,bankkamo46_,bankkamo46_🦖,1.3M,1.5M,204.7K,1.1K,3K,tiktok,june,2022
100,bara_ze,BARA Ze,2.5M,1.8M,118.8K,4.3K,2.4K,tiktok,june,2022
101,barbaracoura,Bárbara Coura,8.8M,1.5M,239.7K,1.4K,816,tiktok,june,2022
102,basementgang,Basement Gang,5.4M,2.9M,256.2K,1.9K,2.7K,tiktok,june,2022
103,bavariamedic,bavaria.medic,489.7K,7.1M,553.6K,1.6K,3.4K,tiktok,june,2022
104,bayashi.tiktok,バヤシ🥑Bayashi,28.4M,6.2M,713.1K,3.6K,2K,tiktok,june,2022
105,baylenlevine,Baylen Levine,4.2M,1.2M,190.3K,2.9K,903,tiktok,june,2022
106,bdylanhollis,B. Dylan Hollis,8.6M,3.5M,792.8K,4.1K,10.4K,tiktok,june,2022
107,bear,blackbear,1.2M,2.8M,284.4K,1.1K,371,tiktok,june,2022
108,beberexha,BebeRexha,7.3M,2M,278K,3.7K,1.8K,tiktok,june,2022
109,bebopandbebe,BebopandBebe,750.4K,3.3M,127.2K,7.6K,354,tiktok,june,2022
110,beca,Rebeca Barreto,23M,1.7M,219.8K,2.2K,1.5K,tiktok,june,2022
111,bellafoodie,Julie & Bella,4.2M,2.3M,271.8K,709,778,tiktok,june,2022
112,bellapoarch,Bella Poarch,90.2M,6.8M,921.9K,9.5K,1.2K,tiktok,june,2022
113,bellaretamosa,bella,5.4M,2.3M,394.3K,1.1K,709,tiktok,june,2022
114,ben_brainard,Benjamin Brainard,2.6M,1.3M,296.9K,1.2K,1.1K,tiktok,june,2022
115,benjikrol,Benji Krol,31.1M,1.6M,234.7K,1.8K,348,tiktok,june,2022
116,berusahalucu,Berusaha Lucu,694K,3.9M,239.8K,954,940,tiktok,june,2022
117,bessan_esmail,بيسان اسماعيل - Bessan Ismail,10.4M,2.5M,175.7K,2.6K,1.3K,tiktok,june,2022
118,bhaviboi,bhaviboi,279.7K,3.4M,346.9K,677,791,tiktok,june,2022
119,bi_131_bi,B.I,1.4M,1.1M,232.1K,2K,1.3K,tiktok,june,2022
120,bibidong07,nhện🕷️🕸️(tích xanh lá trời),5.7K,1.9M,149.8K,6.6K,3.9K,tiktok,june,2022
121,biggieclean,Biggie Clean,4.8M,3.7M,364.5K,1.4K,456,tiktok,june,2022
122,bilal.hd91,Bilal Haddad | بلال الحدّاد,2.1M,1.5M,175.1K,3.1K,1.2K,tiktok,june,2022
123,bilalahy,Bilal,2M,1.1M,224.5K,1.3K,2.1K,tiktok,june,2022
124,billlnai,nai,8.5M,1.7M,403.7K,958,912,tiktok,june,2022
125,blacchyna,blacchyna,1.1M,1.7M,174.2K,3.7K,1.1K,tiktok,june,2022
126,blacksels,seul,59.1K,620.8K,208.8K,1.8K,5.4K,tiktok,june,2022
127,blakeb628,Blake,568.4K,1.3M,161.3K,1.1K,10.3K,tiktok,june,2022
128,blondebrunetteredhead,Lamila Petschart,12M,14.2M,2.6M,9.8K,7.5K,tiktok,june,2022
129,boberrybiscuits2,🤾🏼,59.8K,1.5M,309.9K,1.9K,7.5K,tiktok,june,2022
130,booboothafoocloset,Boo Boo,1.4M,1.2M,314.5K,673,1.3K,tiktok,june,2022
131,borhen.kachbouri,borhen kachbouri,204.1K,3.6M,331.2K,926,604,tiktok,june,2022
132,botakteras,Mike,2.8M,2.4M,207.1K,1.7K,529,tiktok,june,2022
133,boywithuke,boywithuke,4.9M,1.7M,209.3K,2.2K,691,tiktok,june,2022
134,brandonrogers,Brandon Rogers,1.5M,2.7M,497K,1.7K,4.7K,tiktok,june,2022
135,brandonspam_,Brandon Conner,8M,1.9M,380.2K,2.1K,348,tiktok,june,2022
136,brentrivera,Brent Rivera,43.9M,2.9M,540.2K,2.2K,321,tiktok,june,2022
137,bretmanrock,bretmanrock,14.2M,3.2M,617.2K,1.7K,1.4K,tiktok,june,2022
138,bricks.and.disorder,Ola 🤜🏾⚡️🤛🏻 Cullen,755.3K,2.5M,448.1K,1.2K,666,tiktok,june,2022
139,briggi_bozzo,Briggitte Bozzo,22M,3.6M,335K,388,571,tiktok,june,2022
140,brilionaire,model kentang🍟,3.9M,4.1M,369.6K,2.1K,7K,tiktok,june,2022
141,brittany_broski,Brittany,7M,1.3M,236.7K,1.2K,1.4K,tiktok,june,2022
142,brittikitty,Brittany & Lily,12.6M,3.7M,550.9K,2.1K,2K,tiktok,june,2022
143,brodywellmaker,Brody Wellmaker,21.1M,6.3M,853K,6.1K,16.4K,tiktok,june,2022
144,brookemonk_,Brooke Monk,20.3M,2.7M,466.9K,2.2K,1.2K,tiktok,june,2022
145,brunabarbieoficial,Bruna Barbie,18.4M,2.6M,168.8K,12K,1.9K,tiktok,june,2022
146,bstchld,BeastChild,4.4M,2.8M,362.7K,3.1K,5.2K,tiktok,june,2022
147,bukanstreet,Bukanstreet,1M,1.3M,171.5K,2.4K,1.5K,tiktok,june,2022
148,burnaboyofficial,Burna Boy,972.8K,1.3M,164.5K,1.8K,2.4K,tiktok,june,2022
149,c4tluvr666,kennedy,2.4M,2.7M,558.5K,1.4K,1.5K,tiktok,june,2022
150,cakelegend,¡Aliya!,1.3M,3.5M,900.6K,14.6K,1.1K,tiktok,june,2022
151,caleb.green,Caleb Green,2.9M,3.1M,256.4K,897,329,tiktok,june,2022
152,camimendes,camila mendes,2.6M,6.2M,971.2K,2.8K,777,tiktok,june,2022
153,canalzezao,Zezão,5.9M,1.9M,105K,1.1K,6K,tiktok,june,2022
154,caocuongvu,caocuongvu,3.7M,3.4M,395.4K,2.2K,797,tiktok,june,2022
155,captain.cream,CAPTAIN CREAM,4.2M,2.8M,345.5K,3.2K,4.2K,tiktok,june,2022
156,carebearkieran,Kieran,469.1K,1.6M,354.4K,1.2K,2K,tiktok,june,2022
157,carlcunard,Carl Cunard,3M,5M,158.3K,1.3K,3.1K,tiktok,june,2022
158,carloandsarah,,3.7M,2.7M,240.6K,886,2.3K,tiktok,june,2022
159,carloscastroes,Carlos Castro,12M,1.6M,152.3K,400,3.1K,tiktok,june,2022
160,carloscastroes,Carlos Castro,12M,1.6M,152.3K,400,3.1K,tiktok,june,2022
161,carlosferiag,Carlos Feria,39.2M,3.3M,251.9K,2.2K,203,tiktok,june,2022
162,carolcastromx,Carol Castro,11.3M,3.1M,440.7K,1.5K,367,tiktok,june,2022
163,carolinarinconf,carolina,5.5M,5.9M,654.1K,3.2K,2.9K,tiktok,june,2022
164,carolvillanes,Carol Villanes,5.5M,1.9M,336.4K,6.6K,322,tiktok,june,2022
165,cassholland,Cassie Holland,1.7M,2.4M,390.2K,1.4K,943,tiktok,june,2022
166,cavalo.do_rock,daniel molo oficial,154.4K,1.4M,258.5K,7K,17.7K,tiktok,june,2022
167,cbum,Chris Bumstead,2.6M,1.6M,215.8K,1.1K,2.7K,tiktok,june,2022
168,cciinnn,CiiN,6.6M,2.6M,296.4K,1.7K,588,tiktok,june,2022
169,cdiasss_,Carol Dias,2.5M,1.9M,497.4K,2.3K,977,tiktok,june,2022
170,cecia.loaiza,Cecia Loaiza ✨,6.2M,1.9M,277.7K,2K,388,tiktok,june,2022
171,cedriklorenzen,Cedrik Lorenzen,2.5M,3M,301.1K,4.3K,8.1K,tiktok,june,2022
172,cellat36,cellat36,8.5M,1.9M,171.4K,5.4K,1.6K,tiktok,june,2022
173,cemresolmaz,cemre solmaz,10.3M,2.4M,164.3K,6.4K,1.6K,tiktok,june,2022
174,cerenyaldz,Ceren Yaldız,9.3M,1.1M,97.7K,7.9K,1.5K,tiktok,june,2022
175,cerolzera,CEROL,4.1M,1.7M,180.4K,2.7K,1.3K,tiktok,june,2022
176,cesarpantoja.n,Cesar Pantoja,13.2M,3M,489.1K,1.3K,311,tiktok,june,2022
177,cha.momilie,Roma,1.2M,2M,282.1K,2K,1.1K,tiktok,june,2022
178,championsleague,Champions League,14.9M,3.8M,551.9K,3.4K,2.3K,tiktok,june,2022
179,chamrent,chamrent,2.1M,3.7M,370.9K,1.7K,1.3K,tiktok,june,2022
180,chanelterrero,Chanel Terrero,404.7K,2.3M,257K,1.5K,387,tiktok,june,2022
181,chang._.a,창하CHANGHA,22M,1.4M,286.2K,3.6K,1.9K,tiktok,june,2022
182,charlidamelio,charli d’amelio,142M,16.4M,1.8M,27.3K,9.5K,tiktok,june,2022
183,charlieputh,Charlie Puth,17.2M,1.9M,234.6K,2.6K,772,tiktok,june,2022
184,charlymarieofc,CharlyMarieofc,966K,1.3M,103.1K,1.5K,5.4K,tiktok,june,2022
185,charlyokei,Charlyokei,4.1M,3.6M,343.5K,824,1.1K,tiktok,june,2022
186,chedurena,Che Durena,6.8M,2M,231.5K,1.7K,6.8K,tiktok,june,2022
187,cheekykiddo,alex🐤,4.1M,2.2M,231.8K,489,1.6K,tiktok,june,2022
188,chicken_nugget_.0,ChickenNugget,862.7K,1.6M,240.6K,1.9K,2.8K,tiktok,june,2022
189,chiefilomeno,C  H  I  E,2.8M,2.4M,179.1K,1.5K,596,tiktok,june,2022
190,chikakiku,🖤🙆🏻‍♀️✨🧚🏻,8.5M,3.3M,247.1K,2.1K,679,tiktok,june,2022
191,chimeconem.official,Chị Mẹ & Con Em,637.6K,3.9M,247K,599,442,tiktok,june,2022
192,choega,BEDDY,5.5M,2.1M,348.2K,4.1K,2K,tiktok,june,2022
193,chourouk.model_official,Chourouk_model_official,4.8M,3.4M,147.2K,851,2.4K,tiktok,june,2022
194,chris,Chris Olsen,7.7M,2.1M,353.3K,897,895,tiktok,june,2022
195,chrisbrownofficial,chrisbrownofficial,6.2M,2.2M,306.6K,3.6K,3.6K,tiktok,june,2022
196,chrisdelia,ChrisDElia,2M,1.1M,163.2K,1.1K,3.1K,tiktok,june,2022
197,cicichania96,Cici Chania,2.7M,2.7M,188.1K,2.3K,1.6K,tiktok,june,2022
198,cizimmektebi,Çizim Mektebi,338.1K,6.1M,239.6K,3.3K,6.8K,tiktok,june,2022
199,claragnds,Maria Clara Garcia,17.1M,1.8M,219.2K,2.4K,1.2K,tiktok,june,2022
200,clerishwijaya,Cherish Wijaya,494.2K,1.8M,129.9K,2.6K,3.6K,tiktok,june,2022
201,clubgodzilla,Beatking,195.2K,3.1M,618.6K,4.6K,1.7K,tiktok,june,2022
202,cocielo,Júlio Cocielo,4.6M,3.6M,438.2K,601,613,tiktok,june,2022
203,codsterss,codsterss,58K,13M,951.6K,13.2K,136K,tiktok,june,2022
204,com.yamato0515,【コムドット】やまと,1.8M,2.3M,213.7K,2.8K,1.5K,tiktok,june,2022
205,com.yamato0515,【コムドット】やまと,1.8M,2.3M,213.7K,2.8K,1.5K,tiktok,june,2022
206,com.yuta0305,【コムドット】ゆうた,1.2M,2.2M,226.7K,2.4K,1.9K,tiktok,june,2022
207,com.yuta0305,【コムドット】ゆうた,1.2M,2.2M,226.7K,2.4K,1.9K,tiktok,june,2022
208,conangray,conangray,5.7M,1.4M,363.2K,3.7K,1.8K,tiktok,june,2022
209,coopernoriega,Cooper Noriega,2.9M,4.2M,287K,2.5K,1.6K,tiktok,june,2022
210,creationsross,RossCreations,2.4M,3.2M,402.1K,1.2K,4.3K,tiktok,june,2022
211,creative_explained,Armen Adamjan,4.5M,1.9M,184.9K,836,7.8K,tiktok,june,2022
212,criminalksa,كريمنال🦊,1.1M,3M,223.6K,1.2K,859,tiktok,june,2022
213,cris_soto.09,CRIS SOTO MTA,361.4K,2.3M,126.5K,340,5.2K,tiktok,june,2022
214,crisp.ink,𝐑𝐚𝐜𝐡𝐚𝐞𝐥,620.6K,2.2M,536.9K,4.1K,10.6K,tiktok,june,2022
215,cristobalsoria,Cristóbal Soria,701K,3M,392.8K,6.6K,14.5K,tiktok,june,2022
216,cuongkido,Cường kido,1.5M,3.6M,221.9K,869,704,tiktok,june,2022
217,cvillaloboss,Carmen Villalobos,13M,6M,500.6K,2.9K,927,tiktok,june,2022
218,cznburak,cznburak,59.5M,4.3M,288.9K,1.6K,927,tiktok,june,2022
219,daffaxml,YouTube : Daffa AL,864.5K,1.9M,190.3K,2.8K,1.3K,tiktok,june,2022
220,dafnnejm,dafnne ☻,2.1M,1.6M,354.7K,688,761,tiktok,june,2022
221,dal9_5,Dalé .,102.6K,1.8M,204.2K,4.3K,10.9K,tiktok,june,2022
222,daniel.labelle,Daniel LaBelle,26.2M,5.5M,777K,2.6K,3.4K,tiktok,june,2022
223,danivallem,Dani Valle,4.5M,1.4M,108.4K,764,16.1K,tiktok,june,2022
224,dannapaola,Danna Paola,16.3M,4.5M,554.1K,1.6K,778,tiktok,june,2022
225,danphto,D A N P H T O,448K,2.3M,206.9K,2K,382,tiktok,june,2022
226,danythegaggio,Daniele Cabras,3M,2.2M,300.2K,2.5K,12.1K,tiktok,june,2022
227,daotthungan,Đào TThu Ngân,1M,3.1M,229.7K,985,301,tiktok,june,2022
228,daraarafah24,daraarafah,786.4K,3.3M,429.8K,5.8K,2.7K,tiktok,june,2022
229,darianrojasc,D A R I A NR O J A S,30.4M,8.1M,1M,3.9K,1.2K,tiktok,june,2022
230,dasigantung,Dasi Gantung,5.6M,2.7M,426.2K,1.2K,918,tiktok,june,2022
231,datdo0803,Đỗ Đạt,6.9M,5.8M,592.4K,2.2K,696,tiktok,june,2022
232,datvilla94,🔥Đạt Villa🔥,7.1M,4.5M,490.8K,8.3K,4.6K,tiktok,june,2022
233,daveardito,Dave Ardito,8.8M,3.9M,330.6K,2.6K,1K,tiktok,june,2022
234,daviddobrik,DAVID DOBRIK,26M,5M,854.6K,2.1K,2.6K,tiktok,june,2022
235,davidgalvanv,David Galván,4.8M,2.1M,291.8K,2K,548,tiktok,june,2022
236,davidsiwonchoi,최시원 • Siwon Choi,2.5M,1.9M,309.7K,2.2K,1.8K,tiktok,june,2022
237,davidyrodriguez,That French Guy,8M,1.4M,256.6K,1K,1.7K,tiktok,june,2022
238,deborahyowa,Deborah yowa,14.5M,6.9M,351.4K,6.5K,2.7K,tiktok,june,2022
239,deiveleonardooficial,Deive Leonardo,5.8M,1.8M,194.8K,1.9K,39.7K,tiktok,june,2022
240,delaneysayshello,Delaney Rowe,1M,1.3M,224.6K,1.3K,2.9K,tiktok,june,2022
241,dennnyn,DENII,3.4M,1.1M,148K,959,6.7K,tiktok,june,2022
242,deon.k.washington,Deon👑,112.8K,717.2K,125.3K,1.4K,7.7K,tiktok,june,2022
243,dereklipp_,Derek Lipp,4.9M,2.5M,348.2K,1K,4.4K,tiktok,june,2022
244,devincaherly,Devin Caherly,7.9M,2.7M,279K,1K,119,tiktok,june,2022
245,devon_palmer,devon palmer,1.9M,2.1M,432.5K,1K,1.7K,tiktok,june,2022
246,dexter.the.tabby,dexter.the.tabby,159.2K,4.7M,1M,12.4K,13.1K,tiktok,june,2022
247,dhanihehee,BSK・Ｄｈａｎ１ᵀᵒᴾ,1.4M,1.8M,138.3K,4.3K,661,tiktok,june,2022
248,diefebri19,Febriana,686.7K,1.7M,227.2K,1.8K,293,tiktok,june,2022
249,diegodiego_,Diego Cruz,7.8M,3.3M,496.8K,2.5K,2.1K,tiktok,june,2022
250,diiegospyckerzs,Diiego Spyckerzs,808.5K,2.8M,154.5K,3K,11.8K,tiktok,june,2022
251,dilanjaniyar,Emang namanya Dilan,1.7M,2.2M,283.9K,1.6K,1.1K,tiktok,june,2022
252,dilanjaniyar_2,Emang Dilan namanya,2.5M,2.2M,262.7K,1.6K,1.3K,tiktok,june,2022
253,dilaraaduman,Dilara Duman,2.2M,4.7M,338.3K,1.5K,1K,tiktok,june,2022
254,dissectpodcast,dissectpodcast,471.6K,1.3M,252.5K,1.4K,5.3K,tiktok,june,2022
255,ditanganu,DitaKerang🌊,5.9M,3.6M,416.1K,2.4K,768,tiktok,june,2022
256,dj_hyo,Hyoyeon_djhyo,1.6M,3.2M,606.7K,5.6K,3.2K,tiktok,june,2022
257,djsnake,DJ Snake,2.3M,2.2M,247.8K,1.9K,1.5K,tiktok,june,2022
258,dmcomics,DM,493.4K,1.7M,169.1K,2.2K,10.1K,tiktok,june,2022
259,domelipa,Dominik,54.2M,8.6M,1.5M,14.3K,4.1K,tiktok,june,2022
260,dontstopmeowing,Kareem & Fifi,11M,1.8M,224.4K,1.1K,1.7K,tiktok,june,2022
261,dorychang_03,ChangDory🐬,3.8M,3.9M,341.5K,1.5K,943,tiktok,june,2022
262,dovecameron,Dove Cameron,11.6M,2.8M,538.8K,1.5K,492,tiktok,june,2022
263,drewafualo,Drew Afualo,7.4M,2.7M,568.2K,3.7K,1.4K,tiktok,june,2022
264,drisantosbr,drisantosbr,3M,1.5M,197K,1.7K,2.4K,tiktok,june,2022
265,droop314,Droop314,465.9K,997.2K,70.2K,1.3K,13.1K,tiktok,june,2022
266,druskitv,DRUSKI,3.5M,2.8M,519.5K,3K,9.4K,tiktok,june,2022
267,dualipaofficial,Dua Lipa,8.4M,3.1M,178.7K,1.6K,2K,tiktok,june,2022
268,dudamaryah,dudamaryah,5.2M,2.2M,367.7K,1.4K,1.3K,tiktok,june,2022
269,dudamaryah,dudamaryah,5.2M,2.2M,367.7K,1.4K,1.3K,tiktok,june,2022
270,duncanyounot,Duncan Joseph,4.3M,720.5K,246.4K,2.9K,1.9K,tiktok,june,2022
271,dunkmvp,DunkMVP,3.3M,4.6M,698.7K,1.3K,2.2K,tiktok,june,2022
272,dxbxd,Saad Abdullah,2.4M,1.8M,219.1K,2.2K,1.5K,tiktok,june,2022
273,dylanmulvaney,Dylan Mulvaney,5.4M,3.1M,700K,7.3K,1.8K,tiktok,june,2022
274,dylanpage.ning,Dylan Page,2.8M,2.2M,344.3K,5.2K,2.6K,tiktok,june,2022
275,earlthejackass,Earl,84.5K,2.9M,359.2K,3.8K,14.1K,tiktok,june,2022
276,editnessbarrett,NESS,157.3K,1.5M,275.7K,1.8K,845,tiktok,june,2022
